,symbol,best,base,worst,relative_best,relative_base,relative_worst
20040,SIETY,31.643266361475614,23.816039660104977,14.770681061438687,67.4180475895802,75.47746613937029,84.79115202850245
20041,5020.T,1181.766235597744,988.6804950521096,795.5947545064748,-149.3703810081756,-108.62639693017717,-67.8824128521787
20042,ALD.AX,41.34028382104957,35.3313413648371,29.98272172099696,-29.87836575887392,-11.000129955504564,5.803576120022114
20043,5019.T,9528.465207142206,7487.54865913219,5446.632111122174,-241.3996849567254,-168.2747638528194,-95.14984274891344
20044,VEA.AX,4.523977288891933,3.6521620047527823,2.8879877546164763,-39.62892866950409,-12.721049529406853,10.864575474800121
20045,8133.T,2069.4079735317764,1627.1209128599617,1156.8806859519689,-72.88287164008158,-35.93324251127499,3.3516553089416146
20046,8097.T,3495.693362815888,2538.3555777925276,1423.8519302709442,-138.4511161538805,-73.14840230508374,2.8750388628278176
20047,8132.T,8839.062255822748,5463.787115566656,2335.7750774112938,-137.6092004253427,-46.87599773028646,37.21034738141684
20048,5009.T,2610.0038073197966,1635.2075156855724,581.3832841519809,-88.72044883006483,-18.236262883989326,57.96216311265503
20049,8131.T,1749.4226447407113,1349.834872160832,920.039832763953,-26.03909544241436,2.7496489797671475,33.714709455046616
20050,5017.T,2074.892989213726,1452.7783934757367,830.6637977377476,-685.9443140961084,-450.29484601353664,-214.645377930965
20051,8037.T,4584.6836532326115,3977.023138842032,3330.540056797047,-217.4988679523969,-175.41711487825705,-130.64681833774563
20052,5015.T,310.5895476897068,237.02379708585795,141.0672086038119,65.29725724137354,73.51689418035107,84.23830071465788
20053,2380.SR,7.310452072884063,5.009074949805093,2.2100652158159466,34.37655230804253,55.03523384376039,80.1609944720292
20054,2170.SR,35.722390007025254,25.952142946238325,14.924817585750544,16.43885378473625,39.293232874296315,65.08814599824434
20055,CSAN3.SA,17.008638813679987,11.970565205514907,6.932491597349828,-9.6624036987749,22.82034038997481,55.30308447872451
20056,UGPA3.SA,25.797806356021265,17.878870338072208,9.191573007644156,-53.37578095137494,-6.295305220405513,45.353311488441406
20057,AMTX,4.327588508839428,3.145316147125066,1.0495450298110234,-3.779100931401151,24.572754265585942,74.83105444098265
20058,CLNE,2.0450201959913,1.4601116860721022,0.6562274520624529,49.63004443371181,64.03665797851966,83.83676226447162
20059,VTNR,9.705767380119287,6.436595197659509,3.1674230151997307,-48.40622905381173,1.581113185634422,51.56845542508057
20060,DK,53.540495699850204,38.62183825868598,23.70318081752176,-130.87751487645625,-66.54522750619223,-2.212940135928233
20061,SUN,51.760394526091495,38.706254343401206,25.652114160710916,-21.218722543539794,9.353034324587346,39.92479119271449
20062,CAPL,20.167541688304784,14.942216751063146,9.716891813821508,-9.368447333540034,18.968455796837606,47.30535892721525
20063,DINO,115.75551256695881,90.43607930159358,63.53134343760962,-169.5750176221677,-110.61033838284486,-47.95375742340388
20064,PBF,218.49311833655227,167.1095603304711,116.06124432281567,-456.6703651886682,-325.75684160629584,-195.69743776513548
20065,PSX,166.33613194471067,132.9302749726723,92.7492520107227,-75.25669786609491,-40.05929298564145,2.276628373487828
20066,MPC,274.10639539365343,200.68029914112392,124.95141113472384,-151.9128714214258,-84.4318529005826,-14.834492357985333
20067,INT,113.79781362858644,73.3842601078518,24.20646589306587,-386.5233588225158,-213.74202696815647,-3.490662219178585
20068,CVI,54.45033071413902,40.409743939826555,25.264727679576925,-127.44499045170852,-68.79592288983523,-5.533532496144209
20069,PARR,73.50854181845291,54.82927091010126,34.61857183932922,-239.06153975301157,-152.90254109825304,-59.6797594065001
20070,SGU,18.5413146525783,14.631761677704333,10.732577221979607,-38.67849403573898,-9.437260117459488,19.726423171431502
20071,VVV,10.232939318340547,7.819775802590297,5.464125535494341,73.09245511874691,79.43787588064608,85.63206538129282
20072,VLO,287.48583776880884,220.43887494103188,148.7122108142015,-152.57936897628613,-93.6732340019609,-30.655606057109054
20073,PKI.TO,38.70269959822879,32.361266182270604,26.019832766312422,-15.530446561876984,3.3992054260578968,22.32885741399277
20074,BDCO,23.966116949681776,16.016434695104145,6.491256166033496,-648.9411546775555,-400.5135842220045,-102.85175518854675
20075,AE,205.1330018831997,126.67293875437718,48.21287562555467,-498.4043228798124,-269.52432542117026,-40.644327962528216
20076,NTOIY,8.03359253286584,5.838008382613214,3.63934947168478,58.439769617869416,69.79819771022652,81.17253247964418
20077,FGPR,120.63321945271514,70.65323082428374,6.44844143767412,-1407.9152431589391,-783.1653853035467,19.3944820290735
20078,RPMG3.SA,16.352812571231198,10.832606895871184,5.3124012205111715,-730.092008691939,-449.87852263305496,-169.66503657417115
20079,DCC.L,3269.7955107659996,1978.633923192107,626.3466578336456,30.577590004968165,57.99078719337353,86.70176947274638
20080,PKIUF,28.458758070114346,23.802608144068067,19.146458218021788,-15.124425849977133,3.711132103284514,22.54669005654616
20081,RUI.PA,28.824247687516817,21.2813526943294,12.895393407859396,-11.982314248317087,17.321862104392384,49.901346511812754
20082,ES.PA,519.7819105999544,372.40265075675336,225.0233909135523,-1099.3122071987868,-759.2585388942161,-419.2048705896453
20083,NESTE.HE,14.976054824138512,10.884658480776809,6.786122696145513,58.61825138397758,69.92357424488308,81.2486247688712
20084,RBSFY,5.8395213857283235,4.037417997364133,2.235314608999942,-4.650920891188591,27.64483875691518,59.94059840501896
20085,TUPRS.IS,156.08996587215026,117.83521988502733,75.0255079469151,-137.57985673082229,-79.35345492393809,-14.194076022701818
20086,DPAM.PA,400.2470749597778,282.8268613950996,158.58225340229438,19.950585008044435,43.434627720980075,68.28354931954112
20087,NWF.L,392.2581629664268,248.5076131699158,111.26575689933033,-52.62963539549682,3.3044306731845134,56.70593116757575
20088,MRPL.NS,151.91292162492147,115.34000044759317,78.76707927026484,-128.61237264848978,-73.57411655017782,-18.535860451865823
20089,CHENNPETRO.NS,1826.5648435042558,1236.1815272868625,645.7982110694692,-363.83058494267544,-213.91100235826877,-63.991419773862155
20090,AEGISCHEM.NS,108.56339031476746,92.00505039234062,71.02739494773952,69.80575989020514,74.4110553769043,80.2454749137145
20091,HINDPETRO.NS,540.5194735108436,406.4126964878377,272.3059194648319,-109.05800561239356,-57.189207692066404,-5.320409771739273
20092,BPCL.NS,647.8442020077698,474.6268993424162,275.0177786568198,-77.83261103699418,-30.28462787329569,24.50788398110903
20093,RELIANCE.NS,1143.0494367967453,822.2141577352512,503.5425751660739,54.39659139051485,67.19672221283656,79.91052961635452
20094,IOC.NS,135.1544132529983,111.59030232521944,88.02619139744058,-49.83859562416662,-23.71430412995503,2.4099873642565615
20095,PETRONET.NS,169.73004873473613,144.9270972310463,115.67108512559616,24.530880953874558,35.55931648241605,48.56777006420802
20096,CASTROLIND.NS,50.42943243642172,35.986866635548516,17.776143482236478,55.70537335404329,68.39098231396704,84.38634740251517
20097,CONFIPET.NS,29.351753733717768,25.389382172400737,21.56106534306676,56.354269540940116,62.246271862601134,67.93893629283754
20098,PANAMAPET.NS,266.727730467895,203.2209010228584,133.8219610785437,11.075935833340548,32.24840772700169,55.3852438477934
20099,GULFPETRO.NS,58.96536957059536,50.37415613151472,41.02508385842235,-63.792693251653766,-39.92821147642977,-13.958566273395412
20100,SUSCO.BK,7.450969568704149,6.247710702191867,5.037097936945909,-119.14616378541614,-83.7561971232902,-48.14993932193849
20101,IRPC.BK,4.399654763594668,3.6562889250229005,2.958895231029998,-96.41315908904767,-63.22718415280805,-32.093537099553465
20102,SGP.BK,11.713105944517139,8.485536942665906,5.257967940814675,-36.19890633159464,1.3309657829545776,38.86083789750378
20103,OR.BK,13.372692386104086,9.510442732304938,5.340632459165894,35.70820968219189,54.27671763314934,74.32388240785627
20104,ESSO.BK,22.655953332852516,16.495779145130978,10.33560495740944,-161.91853563991347,-90.7026490766587,-19.48676251340393
20105,BCP.BK,83.02930212214267,68.35890751342998,53.6885129047173,-163.5850861020402,-117.01240480453963,-70.43972350703905
20106,AIE.BK,1.588666671474688,1.1701692452051378,0.729347486256983,-3.834422972201827,23.518349986592305,52.330229656406345
20107,TOP.BK,104.42246890891057,76.5564083326683,48.69034775642602,-130.7678870915151,-69.18543277937745,-7.602978467239827
20108,SEAOIL.BK,8.73974994151175,6.216859837985726,3.6907024364776913,-173.11718567224216,-94.27686993705392,-15.334451139927847
20109,RPC.BK,1.6140447557761313,1.0250137730231592,0.43598279027018716,-127.33024729241286,-44.36813704551539,38.593973201382084
20110,SPRC.BK,12.416726529115596,8.726846322896943,5.026258978532865,-42.72099458753561,-0.308578424102802,42.22690829272568
20111,AKRA.JK,970.6524633310748,846.2715155015172,691.9256407704164,28.889929426294884,38.00208677644562,49.30947686663616
20112,PTC.BK,2.189767569546645,1.4591132578335464,0.667566347081292,-1.3781282197520859,32.44846028548397,69.09415059808833
20113,ESSA.JK,1069.3314241603236,699.9867432558743,269.38796004855465,-105.64065849236994,-34.6128352415143,48.194623067585646
20114,000723.SZ,4.027701025522517,3.0296599489820037,2.101195325042114,45.126689025578784,58.723978896702945,71.37336069424913
20115,000407.SZ,2.9354886583737896,2.2760816481939647,1.5117744398424449,22.953053585989775,40.260324194384125,60.32088084403032
20116,000554.SZ,2.058014658381614,1.3911809253743066,0.7700539665529972,62.30742383916458,74.52049587226544,85.89644749902935
20117,000159.SZ,5.656374149189869,4.1933327649015,2.5630497477856267,23.147090364268088,43.02537004209918,65.17595451378226
20118,000096.SZ,3.1668904199351413,2.209240827393955,0.8900981299214495,60.41386975081073,72.38448965757556,88.87377337598188
20119,002778.SZ,3.639742658558407,2.3475234069843527,1.0553041554102986,75.08731924326894,83.93207798094214,92.77683671861534
20120,600387.SS,7.330477686112566,4.674722943371774,1.8340218972866291,-34.50417772683607,14.2252670940959,66.34822206813526
20121,603003.SS,8.204006334159434,5.028322171631401,1.6855584918351312,6.9840551682603875,42.98954453932652,80.88935950300305
20122,600688.SS,2.7211877820317407,1.9282453443659544,1.1485889142359527,12.782442883598058,38.19726460365531,63.18625274884767
20123,603906.SS,9.985553020845725,8.24589528442515,6.091650145037058,48.81828282498348,57.735031858405186,68.77678039447946
20124,128820.KS,10470.516231175196,6800.771119777741,2313.39416261186,-160.13704922174398,-68.96325763422958,42.524368630761245
20125,096775.KS,199215.57626247854,135667.36652185247,73314.60351139355,-68.68380716551951,-14.87499282121293,37.921588898057955
20126,003650.KS,178870.29639820094,130492.27413226587,74279.91694837237,-155.1644741771768,-86.15160361236215,-5.962791652457015
20127,018670.KS,291021.2569530802,184476.5712699739,77931.88558686765,-131.70482241487275,-46.876251011125724,37.9523203926213
20128,010955.KS,108296.66216958543,91458.40980510696,74982.81066885582,-103.1832310874023,-71.59176323659842,-40.68069543875388
20129,017940.KS,381816.9891785395,271229.5302159679,176654.19990364573,-645.7363069893349,-429.74517620306233,-245.0277341868081
20130,096770.KS,267146.7088871736,176147.81694136112,95544.16108260959,-46.14152564943853,3.639049813259782,47.73295345590285
20131,010950.KS,133084.04753479647,116053.42921517073,97217.57787606546,-78.87640797687698,-55.98579195587464,-30.66878746782993
20132,002960.KS,122595.2887180954,91656.01548660085,58624.78533486917,46.464939424412485,59.97553908882058,74.3996570590091
20133,6505.TW,25.879274261523047,16.757736844533667,5.93134494783218,70.11631147630133,80.64926461370247,93.15087188472036
20134,9937.TW,23.436812745708185,20.25101064788359,17.522456571250743,63.83207909612935,68.74844035820433,72.95917195794638
20135,0338.HK,1.8703800796825025,1.2448940887387578,0.5787589385707603,-50.83710320020182,-0.3946845757062783,53.32589205074514
20136,2337.HK,3.854363254243334,2.6325747064439673,1.4107861586446009,32.02181209447382,53.570110997460894,75.11840990044794
20137,0135.HK,10.40279406993351,8.656165497574031,6.875031994185389,-56.66858539056492,-30.363938216476384,-3.53963846664743
20138,0852.HK,2.222727741682146,1.1855608040466865,0.1483938664112271,-1247.1077222316035,-618.5216994222342,10.064323387135099
20139,8347.HK,0.9071661823610349,0.8523847893757848,0.7558895552834304,-360.4904478990024,-332.6826342009059,-283.70028186976157
20140,0332.HK,0.2565413166557522,0.19559288123295404,0.13464444581015592,-205.4063293520859,-132.84866813446908,-60.291006916852275
20141,0603.HK,2.0024085933785205,1.2686699991945762,0.5349314050106319,-670.157151299431,-387.9499996902216,-105.74284808101224
20142,8007.HK,0.06701851689298352,0.04500198049946378,0.02298544410594405,64.35185271649813,76.06277633007245,87.77369994364678
20143,0931.HK,0.03509739821962732,0.029378843132912485,0.018427810632291035,88.49265632143367,90.36759241543852,93.95809487465867
20144,0567.HK,0.09553726340656167,0.06884142731149039,0.02088375149610024,46.32738010867322,61.32504083624135,88.26755533926952
20145,2728.HK,0.8305262063771036,0.4225212674048369,0.014516328432570242,-3510.983505987407,-1737.0489887166823,36.88552855404242
20146,R66.DE,152.36161489732768,121.72130203032434,85.00243107497235,-70.2554641829564,-36.01665217378964,5.014603782576428
20147,MPN.DE,239.08521224361962,175.24221425816805,110.68829381105307,-103.99762136827613,-49.52407359911949,5.556063301149258
20148,8270.HK,3.2487239717151337,2.0199926319622263,0.31460098622337884,-224.87239717151337,-101.99926319622263,68.53990137766212
20149,4887.T,8219.433089190055,6389.868799972961,5023.455112230457,-132.845130005384,-81.01611331368161,-42.307510261486044
20150,4507.T,9571.579233677301,7520.485336504194,5515.699562388911,-54.52985524180337,-21.41564960452363,10.950927310479324
20151,4502.T,9748.952942812639,7159.420089628579,4143.67480909249,-114.02750697722588,-57.177169915007234,9.030190799286713
20152,4506.T,3519.435332522529,3191.80353745992,2864.171742397311,-410.8033864328779,-363.25160195354425,-315.6998174742106
20153,4523.T,4524.34786118173,3090.7940156002387,1371.551575861055,50.30373614694936,66.050153607203,84.93462680293217
20154,4540.T,5225.277279119654,4257.419667522031,3314.306154085475,-83.85915830822145,-49.8036476960602,-16.61879500652622
20155,4582.T,635.3698550603585,519.9409667892984,382.9632176218896,-65.89291254839648,-35.7548216160048,0.009603754075819317
20156,4516.T,5565.461982515182,4220.925900611657,2841.2379542359176,13.713767712942913,34.55928836260996,55.949799159133065
20157,2929.T,4686.556405306605,3250.137964865558,2514.9726236732795,-158.35481837412374,-79.16967832775953,-38.642371757071636
20158,4521.T,6222.265414151933,5160.858344715522,3981.6840100757036,-73.32215638306221,-43.75649985280007,-10.910418107958316
20159,4553.T,6053.037743373372,4193.50023340882,2333.962723444268,-227.54533243362403,-126.9210083013431,-26.29668416906211
20160,8129.T,42120.07517723321,26877.86865893607,4735.545025154471,-1512.5603054070905,-929.0148797448725,-81.29957982980362
20161,4547.T,5935.861532263533,4167.438810080465,2325.0399101692046,-106.4647489482968,-44.95439339410314,19.129046602810273
20162,4569.T,3996.059716435507,3135.98949713954,2462.184098927437,-124.37168536976458,-76.0802637360775,-38.247282365381075
20163,4530.T,5470.524062686662,4222.03981161282,2750.1688467745416,-47.8520016942341,-14.109184097643782,25.671112249336716
20164,4581.T,14869.690473926665,10845.721308190305,5519.643363308849,-175.36463840604935,-100.84669089241305,-2.2156178390527606
20165,4534.T,7453.925332153763,5986.972975968566,4406.687468548952,-115.74313551819864,-73.28431189489338,-27.545223402285153
20166,4577.T,5473.837391419034,3510.919032260584,1673.0456407999654,-125.16813621633214,-44.42283143811535,31.1787066721528
20167,4554.T,4876.9133166279025,3650.509221350608,1967.4371844382235,-313.64828809396965,-209.62758450810927,-66.87338290400538
20168,MVP.AX,1.0989561894227955,0.8905657341806545,0.61549135905416,-53.700166352838544,-24.554648137154487,13.917292439977622
20169,4551.T,5147.797315151896,3792.34789287215,2308.131927156336,-52.30169571455314,-12.199641800951188,31.712073161055145
20170,9273.T,1276.5219874099835,1117.130937464009,928.4740182111598,-81.84073894729109,-59.13546117720927,-32.261256155435866
20171,4559.T,2826.021991927217,2738.247900991156,2644.246501849397,-15.01921009064783,-11.446801017141059,-7.620940246210711
20172,LGP.AX,1.7091039893613909,1.075430810335609,0.2574756484745743,-876.630851063652,-514.531891620348,-47.12894198547105
20173,4886.T,4462.29432577475,3728.7344882044927,2931.068267288647,-255.2782106508559,-196.87376498443413,-133.36530790514703
20174,4574.T,272.6477732915396,244.99064965509507,203.47171323023372,27.099525857877115,34.49447870184624,45.59579860154179
20175,MXC.AX,0.0035620966694608997,0.0032657355368836973,0.0028620201163522515,49.11290472198715,53.34663518737576,59.11399833782498
20176,EOF.AX,0.3844203196027963,0.31128263862422845,0.1658728627619926,-92.21015980139815,-55.64131931211421,17.06356861900371
20177,4512.T,691.9787072287993,442.1868429625032,200.8346149359224,-199.55788191722914,-91.42287574134336,13.058608252847451
20178,CPH.AX,0.01713167429328055,0.013484176259216083,0.00635512551218098,-90.35193659200611,-49.82418065795649,29.38749430910022
20179,4597.T,22.808133859833756,19.8904077384367,16.396134710499744,49.31525808925832,55.79909391458511,63.56414508777834
20180,NXS.AX,0.17446645462421118,0.15337331552878886,0.13420546811254774,71.63147079281119,75.061249507514,78.17797266462638
20181,4538.T,9547.317698841714,7127.805618513676,4775.629912984544,-377.6046872857286,-256.56856520828796,-138.90094612228833
20182,PBP.AX,5.2685618791542534,4.2884830448477596,3.1552772075598505,-102.63699535208666,-64.94165557106767,-21.35681567537886
20183,4539.T,12848.800604808977,8995.45318315396,5349.942089697654,-596.7896206512461,-387.8228407350304,-190.12701137189015
20184,AGH.AX,0.18428212172424216,0.1565774308902028,0.11347416407860075,-309.5158260538715,-247.94984642267286,-152.16480906355724
20185,EXL.AX,0.05032604248659168,0.045023249961310956,0.04115680000303265,-235.50694991061118,-200.15499974207307,-174.37866668688434
20186,INCR.TA,1542.369918178372,932.3516800267458,466.39159574708657,-99.78884950497047,-20.770943008645833,39.58658086177635
20187,CAN.AX,0.24660603043078805,0.1717368367156922,0.026892390449350587,-45.06237084164002,-1.0216686562895243,84.18094679449966
20188,ECS.AX,0.02815265852782716,0.018658055599206854,0.00916345267058655,-48.17188698856401,1.7997073725955024,51.771301733754996
20189,REKA.TA,56.847810930065435,49.44724503658733,42.04667914310923,96.68525883789705,97.11677871506778,97.54829859223852
20190,2070.SR,23.943463940891597,23.750218651813626,23.630186518223972,37.80918456911274,38.311120384899674,38.62289216045722
20191,HYPE3.SA,51.09021569803965,40.158500044902034,28.423318010251016,-24.005377907863217,2.5279125123737103,31.0113640527888
20192,CTLT,43.58959596479878,35.611968945224646,26.093939222904666,-17.4288684396519,4.062583660493942,29.703827524502515
20193,ZTS,69.16121319714097,49.1327412717351,30.208814051650396,58.01795969579886,70.17558499955379,81.66273275971203
20194,ACB,1.0245168834032212,0.9515472244135665,0.878577565423912,-89.69022095967806,-76.17982307231374,-62.669425184949446
20195,FLGC,0.8506995712411531,0.792126234637044,0.733552898032935,-241.92104953422552,-218.37871167083765,-194.83637380744975
20196,PRPH,8.25941814389818,6.629687557925463,4.852060986636908,15.547871739282401,32.21178366129383,50.38792447201526
20197,EOLS,3.663652438647569,2.48959153809913,1.3898688489947753,58.27275126825092,71.64474330183222,84.17005866748548
20198,VTRS,28.874277542202666,21.355188015571954,13.836098488941241,-216.9514549089206,-134.414797097387,-51.878139285853365
20199,KMDA,7.311662321657906,6.399634729283568,5.4876071369092285,-37.82586845726496,-20.634019402140773,-3.442170347016566
20200,EMBC,69.47357556247927,44.99834715092777,20.523118739376272,-158.2660801579155,-67.28010093281699,23.70587829228151
20201,LFCR,6.300953209546933,5.138827425950586,4.302324944987355,20.642906680769105,35.2792515623352,45.814547292350696
20202,ORGO,3.614801256421048,2.7805182382499307,1.8510742741894988,4.116677548513319,26.246200576924917,50.899886626273236
20203,COLL,85.24446418524005,54.76252653225913,24.280588879278213,-278.35980552703086,-143.06492024970763,-7.770034972384428
20204,CGC,474.06371112218346,237.50821863408848,0.9527261459934966,-53936.67059411643,-26972.63406293041,-8.597531744385801
20205,AQST,3.99088426994422,2.9673144767979123,1.943744683651604,-78.16447633679553,-32.46939628562107,13.225683765553406
20206,AGRX,62.76722494448435,37.66283888897047,12.558452833456597,-1622.0089148006678,-933.2740435931541,-244.53917238564054
20207,ALVO,0.7197884300763827,0.6731289450326854,0.626469459988988,91.04740758611463,91.62774943989197,92.20809129366931
20208,ESPR,0.859600491415583,0.8401584012240388,0.8207163110324948,41.1232540126313,42.454904025750764,43.78655403887022
20209,DCPH,4.832223175185321,3.7849266528962278,2.6173667593655106,64.95849764187585,72.5531062154008,81.01982045420225
20210,PETQ,28.552711118146398,21.82052480263838,16.367905937524647,-126.42911275294529,-73.04143380363507,-29.800998711535666
20211,SIGA,3.9760274989024897,3.1712419132245984,2.2484792424118076,29.627831877832044,43.87182454469738,60.203907213950316
20212,HROW,3.758387379024664,2.7779801691801866,1.8838881099251157,81.31085341111553,86.1860757375426,90.63208299390793
20213,TLRY,7.850835420292417,4.782402454898695,1.7139694895049726,-322.08792582217296,-157.11841155369325,7.851102714786422
20214,CPIX,7.417078323491866,4.998198859032389,2.5793193945729103,-367.95446835910826,-215.3437765951034,-62.73308483109844
20215,SNDL,6.590762332556349,6.021634275951408,5.500062098241074,-322.48476490745827,-286.00219717637225,-252.56808322058163
20216,IMCC,5.961058742724196,5.0000660136370945,4.2270914179032495,-462.36403233247125,-371.70434090915984,-298.78220923615555
20217,TKNO,3.038885477937602,2.4726037643751053,1.830424852038807,8.467304881397526,25.523983000749833,44.86672132413232
20218,CRON,3.3572452647061404,2.384918163570261,0.8757575418257239,-89.67487371221132,-34.74113918476051,50.5221727782077
20219,DRRX,1.2068605009138818,1.0519671361978233,0.7517759396887586,79.95248337352355,82.52546285385675,87.51202757992095
20220,TXMD,41.02761803317253,27.658148897503377,14.637210057817347,-962.8916588904801,-616.5323548576005,-279.2023331040764
20221,BGXX,0.04065778972934456,0.02770529322106472,0.002582067897583234,95.04173295983604,96.62130570474821,99.68511367102644
20222,ACOR,4.15092701973995,2.3445520610805084,0.5381771024210662,-598.1041069189288,-294.3074438413233,9.489219236282176
20223,BFRI,105.22626895125413,70.39129682421294,0.857900500988199,-22539.042373333505,-15044.427027584541,-84.57411811277949
20224,SUPN,45.173337135941374,31.74075260123945,15.817032873375494,-34.36447690642884,5.589671025462664,52.953501268960444
20225,ASRT,26.67550867708264,17.27810021820442,9.081231489828246,-310.39244118588675,-165.81692643391412,-39.71125368966533
20226,LNTH,103.88088735949496,66.42375974513719,36.373615228243594,-14.09213328884675,27.046941520991552,60.050944285289845
20227,NBIX,44.07937169380227,31.11510619099503,17.767964075913998,51.67795253913366,65.89003925565115,80.52185477317036
20228,ADMP,8.602487068334739,5.295705916123816,1.9889247639128929,-315.579085426799,-155.83120367747904,3.916678071840917
20229,SCYX,0.22804830073106067,0.1867681539621927,0.14548800719332478,91.36180679049012,92.92544871355332,94.48909063661648
20230,PAHC,24.969157823895333,18.25325740747484,12.344290945488803,-89.16028654466163,-38.28225308693062,6.48264435235755
20231,EGRX,42.759093439950036,29.800189026960734,17.162226215138016,-109.09092146674834,-45.72219573085934,16.077133422307984
20232,PCRX,35.857091677393186,27.211052441201904,18.565013205010622,9.130533002044642,31.041428177390006,52.95232335273538
20233,DVAX,12.192486570411821,9.714825911878211,7.085875663366188,-8.86148723581984,13.26048292965882,36.73325300565903
20234,IRWD,35.66458373788586,22.21749699220137,7.209339582438611,-229.92214373622443,-105.52726172249183,33.30860700796845
20235,ITCI,6.8072488527109645,5.56936459784464,4.561571201155448,88.69227765330405,90.74856379095576,92.42263920073846
20236,OPTN,0.9027808480611061,0.7659346248005312,0.6290884015399563,25.39001255693337,36.699617785080065,48.00922301322675
20237,HEXO,12.32149257195653,7.740583489599388,3.1596744072422456,-1107.9894678388755,-658.8807342744498,-209.77200071002406
20238,RMTI,7.186434955718541,5.05276056431741,3.0594787119019142,-200.68765505098494,-111.41257591286234,-28.011661585854146
20239,OGI,1.7417135449991061,1.059664544347701,0.3776155436962959,-294.14201063568817,-139.79736237784593,14.547285879996402
20240,ANIP,24.085885448459138,17.698702726625477,11.311520004791813,47.8095656588101,61.649614893552595,75.4896641282951
20241,INCR,4.839309439296506,4.346420588337334,3.8154722365570795,-131.5459061864357,-107.962707575949,-82.55848021804209
20242,ACRX,29.204817591337587,17.8014294904631,0.965264249318743,-2531.064647868251,-1503.7323865282071,13.03925681813127
20243,AMPH,26.062713651838486,20.699419040855272,15.3214090810914,40.954432143546704,53.105076935080945,65.28905962598233
20244,COSM,7.060945834214715,6.202566868687958,4.646370761679952,-133.0345159806837,-104.70517718442107,-53.345569692407665
20245,PRGO,89.9367305662193,54.97898774347319,20.021244920727085,-177.66820180987742,-69.74062285728061,38.18695609531619
20246,TARO,35.698539658377136,21.810452711559158,5.692367176628299,-21.464918878452316,25.78954504403145,80.63161899752195
20247,AMRX,6.4865459476289935,4.318045634118622,1.6464780911419936,-185.75092280303937,-90.22227463077631,27.467925500352703
20248,EBS,23.08231357224807,17.66729765178792,12.25228173132777,-182.525257922253,-116.24599328993781,-49.966728657622646
20249,ELAN,11.580332084188477,9.013573444378093,6.010753344381152,-39.18668370418842,-8.336219283390532,27.755368456957306
20250,HLN,6.976407573401242,6.712105501901148,6.447803430401056,15.539859886183507,18.73964283412653,21.93942578206954
20251,BHC,43.17375766961375,24.81384080145301,6.4539239332922715,-430.39014336134824,-204.8383390841893,20.713465192969643
20252,OGI.TO,2.377929150567058,1.4458841170075567,0.5138390834480556,-303.03883907916236,-145.065104577552,12.908629924058365
20253,ACB.TO,2.3626874511003177,1.9736653221932003,1.401774754038425,-228.15103487504413,-174.1201836379445,-94.69093806089238
20254,CWEB.TO,1.0315034867588837,0.8927548304121565,0.6921864643493227,-249.66219890131654,-202.62875607191745,-134.6394794404484
20255,MNK,229.29267738111827,154.43147739994646,96.47397780049036,-7543.089246037276,-5047.715913331549,-3115.799260016345
20256,HLS.TO,15.587610695916197,9.685682886892332,3.783755077868466,-275.6050770100288,-133.3899490817429,8.825178846542993
20257,PTPI,6.535868271978724,5.272487715212978,3.6570687471489154,-115.70522349764767,-74.00949555158344,-20.69533818973319
20258,CRLBF,3.644356967258266,2.6406674038086564,1.6369778403590467,-114.37393925048625,-55.33337669462684,3.707185861232545
20259,CRON.TO,4.584217271338991,3.2558383101471815,1.2085819229578976,-92.6141710646635,-36.79992899778074,49.21924693454211
20260,TLRY.TO,10.680031179625223,6.506129608971298,2.332228038317374,-322.1356197480326,-157.1592730818695,7.817073584293515
20261,HEXO.TO,16.79425055576506,10.54751179480458,4.300773033844097,-1108.2194644435297,-658.8137981873798,-209.40813193123003
20262,GUD.TO,8.846374231781105,6.827196788985397,4.808019346189688,-81.65039490310278,-40.18884576972067,1.2727033636614336
20263,SBFM,15.80341922354405,8.48173000777527,1.1600407920064912,-2583.5488577931824,-1340.2666000637241,-96.98434233426579
20264,ZOM,0.17456681368807164,0.12312492764727703,0.03036831312219225,10.432625095909875,36.82661485516827,84.41851558635595
20265,GLASF,2.163134195514454,1.4841497425944938,0.8051652896745338,37.481670649871276,57.10549876894526,76.72932688801926
20266,BHC.TO,58.747828029435084,33.76274587304335,8.777663716651622,-430.69402013943164,-204.99318765170145,20.70764483602871
20267,CURLF,2.0903890181387967,1.3659120611623559,0.6414351041859151,22.000409770940426,49.033132046180754,76.06585432142109
20268,RIV.CN,1.982730904964821,1.2499981786891485,0.5172654524134762,-1788.3151475855439,-1090.4744558944274,-392.6337642033107
20269,TCNNF,8.814147961254138,7.8209960147063775,6.037522439745459,-109.36218435282987,-85.7718768338807,-43.409084079464584
20270,CL.CN,5.006584517382847,3.627764447048434,2.2489443767140207,-109.48052373986805,-51.78930740788425,5.9019089240995575
20271,FFNT.CN,0.16547912889063052,0.11006187414720513,0.05464461940377976,23.03296330668348,48.80843062920692,74.58389795173034
20272,TER.CN,2.188813857423133,1.3288154218926376,0.4688169863621422,-2.761213963527379,37.6142994416602,77.98981284684778
20273,CCHWF,1.9492342469006059,1.2532342661741815,0.5572342854477572,-343.6127098089681,-185.21489899275863,-26.817088176549202
